datum a čas,domácí,hosté,skóre,hřiště,pzn.,akce,Datum utkání,Čas utkání,%Date,Timestamp,utkání,@Tremesna,Soupeř,Doma/Venku,název soutěže,zkratka soutěže,kategorie soutěže,pořadí,poznámka
16.09.2025 18:15,SK Sparta Úpice B,Fotbalový klub Mostek,5 : 5 (PK:0:0),Úpice,", Původní termín: 14.09.2025 15:00",zápis uzavřen delegace,2025-09-16,18:15:00,739510,2025-09-16 18:15:00,SK Sparta Úpice B - Fotbalový klub Mostek,False,SK Sparta Úpice B,V,OP starší přípravky,St. přípravka,St_pripravka,7, Původní termín: 14.09.2025 15:00
16.09.2025 17:15,SK Sparta Úpice B,Fotbalový klub Mostek,10 : 6 (PK:0:0),Úpice,", Původní termín: 14.09.2025 14:00",zápis uzavřen delegace,2025-09-16,17:15:00,739510,2025-09-16 17:15:00,SK Sparta Úpice B - Fotbalový klub Mostek,False,SK Sparta Úpice B,V,OP starší přípravky,St. přípravka,St_pripravka,7, Původní termín: 14.09.2025 14:00
14.09.2025 12:30,TJ Jiskra Kocbeře,Podhůří/Vrchlabí B,4 : 12 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-09-14,12:30:00,739508,2025-09-14 12:30:00,TJ Jiskra Kocbeře - Podhůří/Vrchlabí B,False,TJ Jiskra Kocbeře,V,OP starší přípravky,St. přípravka,St_pripravka,7,
14.09.2025 12:30,TJ Lánov,FK Baník Radvanice v Č.,11 : 5 (PK:0:0),Lánov,,zápis uzavřen delegace,2025-09-14,12:30:00,739508,2025-09-14 12:30:00,TJ Lánov - FK Baník Radvanice v Č.,False,TJ Lánov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
14.09.2025 13:30,TJ Jiskra Kocbeře,Podhůří/Vrchlabí B,3 : 7 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-09-14,13:30:00,739508,2025-09-14 13:30:00,TJ Jiskra Kocbeře - Podhůří/Vrchlabí B,False,TJ Jiskra Kocbeře,V,OP starší přípravky,St. přípravka,St_pripravka,7,
14.09.2025 13:30,TJ Lánov,FK Baník Radvanice v Č.,12 : 3 (PK:0:0),Lánov,,zápis uzavřen delegace,2025-09-14,13:30:00,739508,2025-09-14 13:30:00,TJ Lánov - FK Baník Radvanice v Č.,False,TJ Lánov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
13.09.2025 11:00,TJ Rudník,TJ Spartak Pilníkov,7 : 4 (PK:0:0),Rudník,,zápis uzavřen delegace,2025-09-13,11:00:00,739507,2025-09-13 11:00:00,TJ Rudník - TJ Spartak Pilníkov,False,TJ Rudník,V,OP starší přípravky,St. přípravka,St_pripravka,7,
13.09.2025 10:00,TJ Rudník,TJ Spartak Pilníkov,5 : 4 (PK:0:0),Rudník,,zápis uzavřen delegace,2025-09-13,10:00:00,739507,2025-09-13 10:00:00,TJ Rudník - TJ Spartak Pilníkov,False,TJ Rudník,V,OP starší přípravky,St. přípravka,St_pripravka,7,
13.09.2025 13:30,TJ SOKOL Bílá Třemešná,TJ Sokol Malé Svatoňovice,14 : 0 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-09-13,13:30:00,739507,2025-09-13 13:30:00,TJ SOKOL Bílá Třemešná - TJ Sokol Malé Svatoňovice,True,TJ Sokol Malé Svatoňovice,D,OP starší přípravky,St. přípravka,St_pripravka,7,
13.09.2025 12:30,TJ SOKOL Bílá Třemešná,TJ Sokol Malé Svatoňovice,11 : 1 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-09-13,12:30:00,739507,2025-09-13 12:30:00,TJ SOKOL Bílá Třemešná - TJ Sokol Malé Svatoňovice,True,TJ Sokol Malé Svatoňovice,D,OP starší přípravky,St. přípravka,St_pripravka,7,
13.09.2025 14:00,TJ Tatran Hostinné,Sokol Vítězná,4 : 7 (PK:0:0),Hostinné,,zápis uzavřen delegace,2025-09-13,14:00:00,739507,2025-09-13 14:00:00,TJ Tatran Hostinné - Sokol Vítězná,False,TJ Tatran Hostinné,V,OP starší přípravky,St. přípravka,St_pripravka,7,
13.09.2025 15:00,TJ Tatran Hostinné,Sokol Vítězná,7 : 7 (PK:0:0),Hostinné,,zápis uzavřen delegace,2025-09-13,15:00:00,739507,2025-09-13 15:00:00,TJ Tatran Hostinné - Sokol Vítězná,False,TJ Tatran Hostinné,V,OP starší přípravky,St. přípravka,St_pripravka,7,
28.09.2025 10:00,TJ SOKOL Bílá Třemešná,TJ Lánov,6 : 5 (PK:0:0),B.Třemešná,", Původní termín: 27.09.2025 13:30",zápis uzavřen delegace,2025-09-28,10:00:00,739522,2025-09-28 10:00:00,TJ SOKOL Bílá Třemešná - TJ Lánov,True,TJ Lánov,D,OP starší přípravky,St. přípravka,St_pripravka,7, Původní termín: 27.09.2025 13:30
28.09.2025 09:00,TJ SOKOL Bílá Třemešná,TJ Lánov,6 : 5 (PK:0:0),B.Třemešná,", Původní termín: 27.09.2025 12:30",zápis uzavřen delegace,2025-09-28,09:00:00,739522,2025-09-28 09:00:00,TJ SOKOL Bílá Třemešná - TJ Lánov,True,TJ Lánov,D,OP starší přípravky,St. přípravka,St_pripravka,7, Původní termín: 27.09.2025 12:30
27.09.2025 09:00,Sokol Vítězná,TJ Jiskra Kocbeře,4 : 2 (PK:0:0),Vítězná,,zápis uzavřen delegace,2025-09-27,09:00:00,739521,2025-09-27 09:00:00,Sokol Vítězná - TJ Jiskra Kocbeře,False,Sokol Vítězná,V,OP starší přípravky,St. přípravka,St_pripravka,7,
27.09.2025 09:00,SK Sparta Úpice B,FK Baník Radvanice v Č.,20 : 2 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-09-27,09:00:00,739521,2025-09-27 09:00:00,SK Sparta Úpice B - FK Baník Radvanice v Č.,False,SK Sparta Úpice B,V,OP starší přípravky,St. přípravka,St_pripravka,7,
27.09.2025 11:00,TJ Tatran Hostinné,Fotbalový klub Mostek,4 : 5 (PK:0:0),Hostinné,,zápis uzavřen delegace,2025-09-27,11:00:00,739521,2025-09-27 11:00:00,TJ Tatran Hostinné - Fotbalový klub Mostek,False,TJ Tatran Hostinné,V,OP starší přípravky,St. přípravka,St_pripravka,7,
27.09.2025 10:00,TJ Tatran Hostinné,Fotbalový klub Mostek,10 : 6 (PK:0:0),Hostinné,,zápis uzavřen delegace,2025-09-27,10:00:00,739521,2025-09-27 10:00:00,TJ Tatran Hostinné - Fotbalový klub Mostek,False,TJ Tatran Hostinné,V,OP starší přípravky,St. přípravka,St_pripravka,7,
27.09.2025 10:00,Sokol Vítězná,TJ Jiskra Kocbeře,2 : 7 (PK:0:0),Vítězná,,zápis uzavřen delegace,2025-09-27,10:00:00,739521,2025-09-27 10:00:00,Sokol Vítězná - TJ Jiskra Kocbeře,False,Sokol Vítězná,V,OP starší přípravky,St. přípravka,St_pripravka,7,
27.09.2025 10:00,SK Sparta Úpice B,FK Baník Radvanice v Č.,12 : 1 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-09-27,10:00:00,739521,2025-09-27 10:00:00,SK Sparta Úpice B - FK Baník Radvanice v Č.,False,SK Sparta Úpice B,V,OP starší přípravky,St. přípravka,St_pripravka,7,
27.09.2025 12:30,TJ Spartak Pilníkov,Podhůří/Vrchlabí B,3 : 13 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-09-27,12:30:00,739521,2025-09-27 12:30:00,TJ Spartak Pilníkov - Podhůří/Vrchlabí B,False,TJ Spartak Pilníkov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
27.09.2025 11:30,TJ Spartak Pilníkov,Podhůří/Vrchlabí B,1 : 5 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-09-27,11:30:00,739521,2025-09-27 11:30:00,TJ Spartak Pilníkov - Podhůří/Vrchlabí B,False,TJ Spartak Pilníkov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
21.09.2025 10:00,TJ Rudník,TJ Sokol Malé Svatoňovice,3 : 2 (PK:0:0),Rudník,"Hřiště: NEZMĚNĚNO, Původní termín: 27.09.2025 10:00",zápis uzavřen delegace,2025-09-21,10:00:00,739515,2025-09-21 10:00:00,TJ Rudník - TJ Sokol Malé Svatoňovice,False,TJ Rudník,V,OP starší přípravky,St. přípravka,St_pripravka,7,Hřiště: NEZMĚNĚNO Původní termín: 27.09.2025 10:00
21.09.2025 11:00,TJ Rudník,TJ Sokol Malé Svatoňovice,3 : 2 (PK:0:0),Rudník,"Hřiště: NEZMĚNĚNO, Původní termín: 27.09.2025 11:00",zápis uzavřen delegace,2025-09-21,11:00:00,739515,2025-09-21 11:00:00,TJ Rudník - TJ Sokol Malé Svatoňovice,False,TJ Rudník,V,OP starší přípravky,St. přípravka,St_pripravka,7,Hřiště: NEZMĚNĚNO Původní termín: 27.09.2025 11:00
05.10.2025 10:00,Podhůří/Vrchlabí B,TJ Lánov,7 : 3 (PK:0:0),Podhůří,,zápis uzavřen delegace,2025-10-05,10:00:00,739529,2025-10-05 10:00:00,Podhůří/Vrchlabí B - TJ Lánov,False,Podhůří/Vrchlabí B,V,OP starší přípravky,St. přípravka,St_pripravka,7,
05.10.2025 10:00,TJ Sokol Malé Svatoňovice,Sokol Vítězná,2 : 5 (PK:0:0),M.Svatoňovice,,zápis uzavřen delegace,2025-10-05,10:00:00,739529,2025-10-05 10:00:00,TJ Sokol Malé Svatoňovice - Sokol Vítězná,False,TJ Sokol Malé Svatoňovice,V,OP starší přípravky,St. přípravka,St_pripravka,7,
05.10.2025 10:00,TJ Spartak Pilníkov,Fotbalový klub Mostek,3 : 7 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-10-05,10:00:00,739529,2025-10-05 10:00:00,TJ Spartak Pilníkov - Fotbalový klub Mostek,False,TJ Spartak Pilníkov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
05.10.2025 09:00,TJ Sokol Malé Svatoňovice,Sokol Vítězná,9 : 2 (PK:0:0),M.Svatoňovice,,zápis uzavřen delegace,2025-10-05,09:00:00,739529,2025-10-05 09:00:00,TJ Sokol Malé Svatoňovice - Sokol Vítězná,False,TJ Sokol Malé Svatoňovice,V,OP starší přípravky,St. přípravka,St_pripravka,7,
05.10.2025 11:00,Podhůří/Vrchlabí B,TJ Lánov,4 : 9 (PK:0:0),Podhůří,,zápis uzavřen delegace,2025-10-05,11:00:00,739529,2025-10-05 11:00:00,Podhůří/Vrchlabí B - TJ Lánov,False,Podhůří/Vrchlabí B,V,OP starší přípravky,St. přípravka,St_pripravka,7,
05.10.2025 11:00,TJ Spartak Pilníkov,Fotbalový klub Mostek,6 : 7 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-10-05,11:00:00,739529,2025-10-05 11:00:00,TJ Spartak Pilníkov - Fotbalový klub Mostek,False,TJ Spartak Pilníkov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
05.10.2025 13:00,TJ SOKOL Bílá Třemešná,SK Sparta Úpice B,5 : 13 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-10-05,13:00:00,739529,2025-10-05 13:00:00,TJ SOKOL Bílá Třemešná - SK Sparta Úpice B,True,SK Sparta Úpice B,D,OP starší přípravky,St. přípravka,St_pripravka,7,
05.10.2025 14:00,TJ SOKOL Bílá Třemešná,SK Sparta Úpice B,5 : 9 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-10-05,14:00:00,739529,2025-10-05 14:00:00,TJ SOKOL Bílá Třemešná - SK Sparta Úpice B,True,SK Sparta Úpice B,D,OP starší přípravky,St. přípravka,St_pripravka,7,
04.10.2025 13:30,TJ Jiskra Kocbeře,TJ Tatran Hostinné,3 : 8 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-04,13:30:00,739528,2025-10-04 13:30:00,TJ Jiskra Kocbeře - TJ Tatran Hostinné,False,TJ Jiskra Kocbeře,V,OP starší přípravky,St. přípravka,St_pripravka,7,
04.10.2025 13:30,TJ Rudník,FK Baník Radvanice v Č.,6 : 2 (PK:0:0),Rudník,,zápis uzavřen delegace,2025-10-04,13:30:00,739528,2025-10-04 13:30:00,TJ Rudník - FK Baník Radvanice v Č.,False,TJ Rudník,V,OP starší přípravky,St. přípravka,St_pripravka,7,
04.10.2025 12:30,TJ Rudník,FK Baník Radvanice v Č.,9 : 2 (PK:0:0),Rudník,,zápis uzavřen delegace,2025-10-04,12:30:00,739528,2025-10-04 12:30:00,TJ Rudník - FK Baník Radvanice v Č.,False,TJ Rudník,V,OP starší přípravky,St. přípravka,St_pripravka,7,
04.10.2025 12:30,TJ Jiskra Kocbeře,TJ Tatran Hostinné,3 : 9 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-04,12:30:00,739528,2025-10-04 12:30:00,TJ Jiskra Kocbeře - TJ Tatran Hostinné,False,TJ Jiskra Kocbeře,V,OP starší přípravky,St. přípravka,St_pripravka,7,
14.10.2025 17:15,TJ SOKOL Bílá Třemešná,TJ Jiskra Kocbeře,10 : 1 (PK:0:0),B.Třemešná,", Původní termín: 11.10.2025 13:30",zápis uzavřen delegace,2025-10-14,17:15:00,739538,2025-10-14 17:15:00,TJ SOKOL Bílá Třemešná - TJ Jiskra Kocbeře,True,TJ Jiskra Kocbeře,D,OP starší přípravky,St. přípravka,St_pripravka,7, Původní termín: 11.10.2025 13:30
14.10.2025 16:15,TJ SOKOL Bílá Třemešná,TJ Jiskra Kocbeře,7 : 3 (PK:0:0),B.Třemešná,", Původní termín: 11.10.2025 12:30",zápis uzavřen delegace,2025-10-14,16:15:00,739538,2025-10-14 16:15:00,TJ SOKOL Bílá Třemešná - TJ Jiskra Kocbeře,True,TJ Jiskra Kocbeře,D,OP starší přípravky,St. přípravka,St_pripravka,7, Původní termín: 11.10.2025 12:30
12.10.2025 10:00,SK Sparta Úpice B,Sokol Vítězná,13 : 1 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-10-12,10:00:00,739536,2025-10-12 10:00:00,SK Sparta Úpice B - Sokol Vítězná,False,SK Sparta Úpice B,V,OP starší přípravky,St. přípravka,St_pripravka,7,
12.10.2025 09:00,SK Sparta Úpice B,Sokol Vítězná,9 : 2 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-10-12,09:00:00,739536,2025-10-12 09:00:00,SK Sparta Úpice B - Sokol Vítězná,False,SK Sparta Úpice B,V,OP starší přípravky,St. přípravka,St_pripravka,7,
12.10.2025 10:00,TJ Lánov,TJ Sokol Malé Svatoňovice,7 : 3 (PK:0:0),Lánov,,zápis uzavřen delegace,2025-10-12,10:00:00,739536,2025-10-12 10:00:00,TJ Lánov - TJ Sokol Malé Svatoňovice,False,TJ Lánov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
12.10.2025 10:00,Fotbalový klub Mostek,Podhůří/Vrchlabí B,2 : 15 (PK:0:0),Mostek,,zápis uzavřen delegace,2025-10-12,10:00:00,739536,2025-10-12 10:00:00,Fotbalový klub Mostek - Podhůří/Vrchlabí B,False,Fotbalový klub Mostek,V,OP starší přípravky,St. přípravka,St_pripravka,7,
12.10.2025 11:00,Fotbalový klub Mostek,Podhůří/Vrchlabí B,7 : 7 (PK:0:0),Mostek,,zápis uzavřen delegace,2025-10-12,11:00:00,739536,2025-10-12 11:00:00,Fotbalový klub Mostek - Podhůří/Vrchlabí B,False,Fotbalový klub Mostek,V,OP starší přípravky,St. přípravka,St_pripravka,7,
12.10.2025 11:00,TJ Lánov,TJ Sokol Malé Svatoňovice,12 : 4 (PK:0:0),Lánov,,zápis uzavřen delegace,2025-10-12,11:00:00,739536,2025-10-12 11:00:00,TJ Lánov - TJ Sokol Malé Svatoňovice,False,TJ Lánov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
11.10.2025 14:00,TJ Tatran Hostinné,TJ Rudník,7 : 3 (PK:0:0),Hostinné,,zápis uzavřen delegace,2025-10-11,14:00:00,739535,2025-10-11 14:00:00,TJ Tatran Hostinné - TJ Rudník,False,TJ Tatran Hostinné,V,OP starší přípravky,St. přípravka,St_pripravka,7,
11.10.2025 13:00,TJ Tatran Hostinné,TJ Rudník,10 : 4 (PK:0:0),Hostinné,,zápis uzavřen delegace,2025-10-11,13:00:00,739535,2025-10-11 13:00:00,TJ Tatran Hostinné - TJ Rudník,False,TJ Tatran Hostinné,V,OP starší přípravky,St. přípravka,St_pripravka,7,
11.10.2025 12:00,TJ Spartak Pilníkov,FK Baník Radvanice v Č.,1 : 7 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-10-11,12:00:00,739535,2025-10-11 12:00:00,TJ Spartak Pilníkov - FK Baník Radvanice v Č.,False,TJ Spartak Pilníkov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
11.10.2025 11:00,TJ Spartak Pilníkov,FK Baník Radvanice v Č.,1 : 5 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-10-11,11:00:00,739535,2025-10-11 11:00:00,TJ Spartak Pilníkov - FK Baník Radvanice v Č.,False,TJ Spartak Pilníkov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
19.10.2025 10:00,FK Baník Radvanice v Č.,Podhůří/Vrchlabí B,2 : 6 (PK:0:0),Radvanice,,zápis uzavřen delegace,2025-10-19,10:00:00,739543,2025-10-19 10:00:00,FK Baník Radvanice v Č. - Podhůří/Vrchlabí B,False,FK Baník Radvanice v Č.,V,OP starší přípravky,St. přípravka,St_pripravka,7,
19.10.2025 10:00,TJ Rudník,TJ SOKOL Bílá Třemešná,3 : 6 (PK:0:0),Rudník,,zápis uzavřen delegace,2025-10-19,10:00:00,739543,2025-10-19 10:00:00,TJ Rudník - TJ SOKOL Bílá Třemešná,True,TJ Rudník,V,OP starší přípravky,St. přípravka,St_pripravka,7,
19.10.2025 10:00,TJ Spartak Pilníkov,TJ Tatran Hostinné,1 : 4 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-10-19,10:00:00,739543,2025-10-19 10:00:00,TJ Spartak Pilníkov - TJ Tatran Hostinné,False,TJ Spartak Pilníkov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
19.10.2025 10:00,TJ Sokol Malé Svatoňovice,Fotbalový klub Mostek,6 : 4 (PK:0:0),M.Svatoňovice,,zápis uzavřen delegace,2025-10-19,10:00:00,739543,2025-10-19 10:00:00,TJ Sokol Malé Svatoňovice - Fotbalový klub Mostek,False,TJ Sokol Malé Svatoňovice,V,OP starší přípravky,St. přípravka,St_pripravka,7,
19.10.2025 11:00,TJ Spartak Pilníkov,TJ Tatran Hostinné,3 : 2 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-10-19,11:00:00,739543,2025-10-19 11:00:00,TJ Spartak Pilníkov - TJ Tatran Hostinné,False,TJ Spartak Pilníkov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
19.10.2025 11:00,TJ Sokol Malé Svatoňovice,Fotbalový klub Mostek,2 : 5 (PK:0:0),M.Svatoňovice,,zápis uzavřen delegace,2025-10-19,11:00:00,739543,2025-10-19 11:00:00,TJ Sokol Malé Svatoňovice - Fotbalový klub Mostek,False,TJ Sokol Malé Svatoňovice,V,OP starší přípravky,St. přípravka,St_pripravka,7,
19.10.2025 11:00,TJ Rudník,TJ SOKOL Bílá Třemešná,4 : 5 (PK:0:0),Rudník,,zápis uzavřen delegace,2025-10-19,11:00:00,739543,2025-10-19 11:00:00,TJ Rudník - TJ SOKOL Bílá Třemešná,True,TJ Rudník,V,OP starší přípravky,St. přípravka,St_pripravka,7,
19.10.2025 11:00,FK Baník Radvanice v Č.,Podhůří/Vrchlabí B,3 : 10 (PK:0:0),Radvanice,,zápis uzavřen delegace,2025-10-19,11:00:00,739543,2025-10-19 11:00:00,FK Baník Radvanice v Č. - Podhůří/Vrchlabí B,False,FK Baník Radvanice v Č.,V,OP starší přípravky,St. přípravka,St_pripravka,7,
19.10.2025 12:00,Sokol Vítězná,TJ Lánov,3 : 3 (PK:0:0),Vítězná,", Původní termín: 18.10.2025 11:00",zápis uzavřen delegace,2025-10-19,12:00:00,739543,2025-10-19 12:00:00,Sokol Vítězná - TJ Lánov,False,Sokol Vítězná,V,OP starší přípravky,St. přípravka,St_pripravka,7, Původní termín: 18.10.2025 11:00
19.10.2025 12:30,TJ Jiskra Kocbeře,SK Sparta Úpice B,4 : 20 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-19,12:30:00,739543,2025-10-19 12:30:00,TJ Jiskra Kocbeře - SK Sparta Úpice B,False,TJ Jiskra Kocbeře,V,OP starší přípravky,St. přípravka,St_pripravka,7,
19.10.2025 13:00,Sokol Vítězná,TJ Lánov,0 : 4 (PK:0:0),Vítězná,", Původní termín: 18.10.2025 12:00",zápis uzavřen delegace,2025-10-19,13:00:00,739543,2025-10-19 13:00:00,Sokol Vítězná - TJ Lánov,False,Sokol Vítězná,V,OP starší přípravky,St. přípravka,St_pripravka,7, Původní termín: 18.10.2025 12:00
19.10.2025 13:30,TJ Jiskra Kocbeře,SK Sparta Úpice B,3 : 12 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-19,13:30:00,739543,2025-10-19 13:30:00,TJ Jiskra Kocbeře - SK Sparta Úpice B,False,TJ Jiskra Kocbeře,V,OP starší přípravky,St. přípravka,St_pripravka,7,
26.10.2025 10:00,TJ Tatran Hostinné,TJ Lánov,2 : 4 (PK:0:0),Hostinné UMT - mládež,,zápis uzavřen delegace,2025-10-26,10:00:00,739550,2025-10-26 10:00:00,TJ Tatran Hostinné - TJ Lánov,False,TJ Tatran Hostinné,V,OP starší přípravky,St. přípravka,St_pripravka,7,
26.10.2025 10:00,TJ Spartak Pilníkov,SK Sparta Úpice B,1 : 8 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-10-26,10:00:00,739550,2025-10-26 10:00:00,TJ Spartak Pilníkov - SK Sparta Úpice B,False,TJ Spartak Pilníkov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
26.10.2025 11:00,TJ Spartak Pilníkov,SK Sparta Úpice B,2 : 5 (PK:0:0),Pilníkov,,zápis uzavřen delegace,2025-10-26,11:00:00,739550,2025-10-26 11:00:00,TJ Spartak Pilníkov - SK Sparta Úpice B,False,TJ Spartak Pilníkov,V,OP starší přípravky,St. přípravka,St_pripravka,7,
26.10.2025 11:00,TJ Tatran Hostinné,TJ Lánov,5 : 6 (PK:0:0),Hostinné UMT - mládež,,zápis uzavřen delegace,2025-10-26,11:00:00,739550,2025-10-26 11:00:00,TJ Tatran Hostinné - TJ Lánov,False,TJ Tatran Hostinné,V,OP starší přípravky,St. přípravka,St_pripravka,7,
25.10.2025 13:30,TJ Jiskra Kocbeře,TJ Sokol Malé Svatoňovice,3 : 16 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-25,13:30:00,739549,2025-10-25 13:30:00,TJ Jiskra Kocbeře - TJ Sokol Malé Svatoňovice,False,TJ Jiskra Kocbeře,V,OP starší přípravky,St. přípravka,St_pripravka,7,
25.10.2025 13:00,Fotbalový klub Mostek,FK Baník Radvanice v Č.,11 : 3 (PK:0:0),Mostek,,zápis uzavřen delegace,2025-10-25,13:00:00,739549,2025-10-25 13:00:00,Fotbalový klub Mostek - FK Baník Radvanice v Č.,False,Fotbalový klub Mostek,V,OP starší přípravky,St. přípravka,St_pripravka,7,
25.10.2025 09:00,Sokol Vítězná,TJ SOKOL Bílá Třemešná,2 : 8 (PK:0:0),Vítězná,,zápis uzavřen delegace,2025-10-25,09:00:00,739549,2025-10-25 09:00:00,Sokol Vítězná - TJ SOKOL Bílá Třemešná,True,Sokol Vítězná,V,OP starší přípravky,St. přípravka,St_pripravka,7,
25.10.2025 10:00,Sokol Vítězná,TJ SOKOL Bílá Třemešná,1 : 7 (PK:0:0),Vítězná,,zápis uzavřen delegace,2025-10-25,10:00:00,739549,2025-10-25 10:00:00,Sokol Vítězná - TJ SOKOL Bílá Třemešná,True,Sokol Vítězná,V,OP starší přípravky,St. přípravka,St_pripravka,7,
25.10.2025 12:30,TJ Jiskra Kocbeře,TJ Sokol Malé Svatoňovice,1 : 11 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-10-25,12:30:00,739549,2025-10-25 12:30:00,TJ Jiskra Kocbeře - TJ Sokol Malé Svatoňovice,False,TJ Jiskra Kocbeře,V,OP starší přípravky,St. přípravka,St_pripravka,7,
25.10.2025 12:00,Fotbalový klub Mostek,FK Baník Radvanice v Č.,5 : 4 (PK:0:0),Mostek,,zápis uzavřen delegace,2025-10-25,12:00:00,739549,2025-10-25 12:00:00,Fotbalový klub Mostek - FK Baník Radvanice v Č.,False,Fotbalový klub Mostek,V,OP starší přípravky,St. přípravka,St_pripravka,7,
01.07.2025 00:00,Podhůří/Vrchlabí B,TJ Rudník,Nezahájeno  (PK:0:0),Podhůří,ODLOŽENO,zápis uzavřen delegace,2025-07-01,00:00:00,739433,2025-07-01 00:00:00,Podhůří/Vrchlabí B - TJ Rudník,False,Podhůří/Vrchlabí B,V,OP starší přípravky,St. přípravka,St_pripravka,7,ODLOŽENO
01.07.2025 00:00,Podhůří/Vrchlabí B,TJ Rudník,Nezahájeno  (PK:0:0),Podhůří,ODLOŽENO,zápis uzavřen delegace,2025-07-01,00:00:00,739433,2025-07-01 00:00:00,Podhůří/Vrchlabí B - TJ Rudník,False,Podhůří/Vrchlabí B,V,OP starší přípravky,St. přípravka,St_pripravka,7,ODLOŽENO
31.08.2025 12:00,MFK Trutnov dívky,FK Dolní Kalná,3 : 0 (K) (PK:0:0),Trutnov / tráva,,zápis uzavřen delegace,2025-08-31,12:00:00,739494,2025-08-31 12:00:00,MFK Trutnov dívky - FK Dolní Kalná,False,MFK Trutnov dívky,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
31.08.2025 14:00,MFK Trutnov dívky,TJ Baník Žacléř,5 : 2 (PK:0:0),Trutnov / tráva,,zápis uzavřen delegace,2025-08-31,14:00:00,739494,2025-08-31 14:00:00,MFK Trutnov dívky - TJ Baník Žacléř,False,MFK Trutnov dívky,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
31.08.2025 13:30,TJ Jiskra Kocbeře,TJ SOKOL Bílá Třemešná,4 : 4 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-08-31,13:30:00,739494,2025-08-31 13:30:00,TJ Jiskra Kocbeře - TJ SOKOL Bílá Třemešná,True,TJ Jiskra Kocbeře,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
31.08.2025 13:00,TJ Baník Žacléř,FK Dolní Kalná,3 : 0 (K) (PK:0:0),Trutnov / tráva,,zápis uzavřen delegace,2025-08-31,13:00:00,739494,2025-08-31 13:00:00,TJ Baník Žacléř - FK Dolní Kalná,False,TJ Baník Žacléř,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
31.08.2025 12:30,TJ Jiskra Kocbeře,TJ SOKOL Bílá Třemešná,5 : 7 (PK:0:0),Kocbeře,,zápis uzavřen delegace,2025-08-31,12:30:00,739494,2025-08-31 12:30:00,TJ Jiskra Kocbeře - TJ SOKOL Bílá Třemešná,True,TJ Jiskra Kocbeře,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
30.08.2025 09:00,Sokol Vítězná,SK Sparta Úpice,4 : 18 (PK:0:0),Vítězná,,zápis uzavřen delegace,2025-08-30,09:00:00,739493,2025-08-30 09:00:00,Sokol Vítězná - SK Sparta Úpice,False,Sokol Vítězná,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
30.08.2025 13:30,TJ Lánov,SK Spartak Hajnice,2 : 11 (PK:0:0),Lánov,,zápis uzavřen delegace,2025-08-30,13:30:00,739493,2025-08-30 13:30:00,TJ Lánov - SK Spartak Hajnice,False,TJ Lánov,V,OP mladší přípravky,Ml. přípravka,Ml_pripravka,8,
